Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,Month,Day,Daily Return,Ticker_AAPL,Ticker_AMZN,Ticker_GOOGL,Ticker_JNJ,Ticker_JPM,Ticker_MSFT,Ticker_TSLA,Ticker_XOM
2020-03-11,0.09356622829647472,0.09460463544584104,0.09488425670899749,0.09191381926524657,0.09457063951312884,0.3816013128521098,Apple,2020,3,11,-0.034730577366880566,True,False,False,False,False,False,False,False
2020-03-17,0.07653863535731499,0.08117876738219305,0.0757887035435517,0.07906244642128073,0.08213678025436862,0.4846585776100666,Apple,2020,3,17,0.0439698697469173,True,False,False,False,False,False,False,False
2020-03-18,0.07212788186921697,0.0768513387238365,0.07505821068689385,0.07553785372098391,0.0787267064792309,0.44879571170304805,Apple,2020,3,18,-0.0244798905614525,True,False,False,False,False,False,False,False
2020-03-19,0.07647025427857167,0.07846630655550153,0.07819134632782936,0.07446168644716179,0.07768550611155668,0.4060771347282713,Apple,2020,3,19,-0.007662028860732639,True,False,False,False,False,False,False,False
2020-03-20,0.07635057869531318,0.0778919717872004,0.06985344690616581,0.06561320093888758,0.0691245061091978,0.6015356551923581,Apple,2020,3,20,-0.06348547279145966,True,False,False,False,False,False,False,False
2020-03-23,0.06546615265729751,0.06462533409222933,0.06107040367210641,0.06284021285301582,0.0664415963020434,0.5037726734126823,Apple,2020,3,23,-0.021244250587983737,True,False,False,False,False,False,False,False
2020-03-25,0.07838500274250386,0.08154271259410435,0.07915582749074095,0.0748830462097911,0.07809318141900264,0.4538665894282647,Apple,2020,3,25,-0.005508727758914311,True,False,False,False,False,False,False,False
2020-03-26,0.0759744740667672,0.08178722852180943,0.08033146415979471,0.0822397042507478,0.08521085305442434,0.37631485809024334,Apple,2020,3,26,0.05262314973706328,True,False,False,False,False,False,False,False
2020-03-27,0.07952473376400022,0.08018931953733631,0.08072524723418222,0.07614711680931134,0.07931616413800573,0.3042495021179089,Apple,2020,3,27,-0.041402528456223386,True,False,False,False,False,False,False,False
2020-03-30,0.07837930721776114,0.07999029676112017,0.08206638251731678,0.08017277635643565,0.0832110484544668,0.24969225324219885,Apple,2020,3,30,0.02853804756455225,True,False,False,False,False,False,False,False
2020-03-31,0.08114885394781558,0.08395378888449682,0.08355020103074416,0.07987668547760514,0.0829245757823517,0.29338815292782067,Apple,2020,3,31,-0.0020407628121974497,True,False,False,False,False,False,False,False
2020-04-01,0.0759630743218241,0.07612346565387672,0.07620531941805077,0.07225810790751837,0.07555351658857275,0.26209997625942827,Apple,2020,4,1,-0.05261704196430317,True,False,False,False,False,False,False,False
2020-04-02,0.07245270068870548,0.07409337606872461,0.07493265641076556,0.07454709310049389,0.07776815409094927,0.24661757070271942,Apple,2020,4,2,0.016686821184783485,True,False,False,False,False,False,False,False
2020-04-03,0.07385457367114735,0.07440613606212877,0.0761140056339281,0.07254280833644873,0.07582898105099146,0.1923409332769501,Apple,2020,4,3,-0.014371441543496788,True,False,False,False,False,False,False,False
2020-04-07,0.0898107992766388,0.08919108057263166,0.08754508765041284,0.08280340553947467,0.085756200108411,0.30224788739773073,Apple,2020,4,7,-0.011582521755062358,True,False,False,False,False,False,False,False
2020-04-08,0.08521768465128167,0.0867288103868006,0.08881775065769805,0.08658423557650287,0.08941421782172639,0.25107543886561917,Apple,2020,4,8,0.02559478311370289,True,False,False,False,False,False,False,False
2020-04-09,0.08861409561679982,0.08826417604952431,0.0907980737215296,0.08767747549262382,0.09047192186327825,0.2404465274859969,Apple,2020,4,9,0.007215958226316266,True,False,False,False,False,False,False,False
2020-04-13,0.08839183971996871,0.09032838332906025,0.09144294793185011,0.09067252956552659,0.09336969049485246,0.19406133437669407,Apple,2020,4,13,0.019627769779120063,True,False,False,False,False,False,False,False
2020-04-14,0.09505356893188817,0.09860225394053297,0.09841687927026753,0.09853025445331078,0.10097214674959666,0.29036646139176353,Apple,2020,4,14,0.05050327284048661,True,False,False,False,False,False,False,False
2020-04-15,0.09642124267950074,0.09751043565866187,0.09988929009180085,0.09703842698599326,0.09952877517932472,0.1942594484690342,Apple,2020,4,15,-0.009127384174224873,True,False,False,False,False,False,False,False
2020-04-16,0.0992591791837562,0.0985738283131674,0.10087089150071525,0.09832527848531379,0.10077382616172233,0.23335657209629249,Apple,2020,4,16,0.007945797498517537,True,False,False,False,False,False,False,False
2020-04-17,0.09772623956857036,0.09786301409039953,0.09773774715161797,0.09611030080740261,0.09863078522570722,0.3208591708383282,Apple,2020,4,17,-0.013568868883797491,True,False,False,False,False,False,False,False
2020-04-20,0.09388535159122048,0.09486621022073803,0.09773205201383271,0.09276792055203768,0.09539699833771713,0.19254446690373114,Apple,2020,4,20,-0.020756675932478652,True,False,False,False,False,False,False,False
2020-04-21,0.09293366853626832,0.09234708878017582,0.09121467217970518,0.08789385059888853,0.09068126794218291,0.2692856767575889,Apple,2020,4,21,-0.03091040942699519,True,False,False,False,False,False,False,False
2020-04-22,0.09141211997056796,0.09271670870524253,0.09507830938546034,0.09229532548577672,0.09493975152396954,0.17274389673859944,Apple,2020,4,22,0.028803604445195585,True,False,False,False,False,False,False,False
2020-04-23,0.09270002158995173,0.09490601998214011,0.09660206352867855,0.0916860623974493,0.09435025066185997,0.18471504614808848,Apple,2020,4,23,-0.0038756435594068384,True,False,False,False,False,False,False,False
2020-04-24,0.09345795245815937,0.09562252627192623,0.09781765324384663,0.0962071065990024,0.09872446733679706,0.18674255419948432,Apple,2020,4,24,0.02886995563056982,True,False,False,False,False,False,False,False
2020-04-27,0.0960793198948688,0.09649256218643958,0.09950121957152212,0.09632099372126864,0.09883463584043063,0.17308291872640338,Apple,2020,4,27,0.000706712527413611,True,False,False,False,False,False,False,False
2020-04-28,0.09794847807448621,0.09722610996955473,0.09850249791660494,0.09370742849216086,0.09630596193836323,0.16543113826632405,Apple,2020,4,28,-0.016209564711085034,True,False,False,False,False,False,False,False
2020-04-29,0.09774903905845654,0.09940974653329691,0.10174977143361295,0.0989174602429748,0.10134675422461865,0.2034822917464856,Apple,2020,4,29,0.032845413397964984,True,False,False,False,False,False,False,False
2020-04-30,0.10072942454948379,0.10217338390156418,0.10429508003185985,0.10237371024387078,0.10469070961624231,0.2724055220840759,Apple,2020,4,30,0.02109604680659838,True,False,False,False,False,False,False,False
2020-05-01,0.09861522837406429,0.10471525625633656,0.10286833481054959,0.09968045530729998,0.10208496096496618,0.3590470170204995,Apple,2020,5,1,-0.016099282897298672,True,False,False,False,False,False,False,False
2020-05-04,0.10027924331745171,0.1016957188263277,0.10313656360880886,0.1020093027307422,0.10433815312328097,0.19789294522642137,Apple,2020,5,4,0.014148844195813748,True,False,False,False,False,False,False,False
2020-05-05,0.10363574213248257,0.10585255901276512,0.1077820369929068,0.10451466302998243,0.10676208486056042,0.2192447065826418,Apple,2020,5,5,0.015008642678890238,True,False,False,False,False,False,False,False
2020-05-06,0.10671301241233967,0.107126332546729,0.1102988176532569,0.10626272783403136,0.10845337444700918,0.21108890941955732,Apple,2020,5,6,0.010317376231387287,True,False,False,False,False,False,False,False
2020-05-07,0.10828584678709753,0.10822384289561836,0.11206798521094631,0.10803355616114539,0.11016669773418468,0.17026415864663386,Apple,2020,5,7,0.010345054626057948,True,False,False,False,False,False,False,False
2020-05-08,0.10966492897511086,0.11116945286984127,0.11339200895623984,0.11167203598370841,0.11414944035221018,0.19830001247998347,Apple,2020,5,8,0.023801591199860805,True,False,False,False,False,False,False,False
2020-05-11,0.1110667932620951,0.11497940669155927,0.11507555786759184,0.11445071495034646,0.11684510378378522,0.2165277133162628,Apple,2020,5,11,0.015735248916573186,True,False,False,False,False,False,False,False
2020-05-12,0.11661157355148914,0.11648065465989917,0.11717002751565762,0.11240086838670076,0.11485648884753004,0.2411486582813422,Apple,2020,5,12,-0.01142820766042374,True,False,False,False,False,False,False,False
2020-05-13,0.11337474162425913,0.11435390405861386,0.11277564526749266,0.1102599156005891,0.11277946260702558,0.29883839806390144,Apple,2020,5,13,-0.012074278679161998,True,False,False,False,False,False,False,False
2020-05-14,0.10902097816541896,0.11085100948635031,0.11181687665868982,0.11133609156277881,0.11382354895746162,0.2360723610216846,Apple,2020,5,14,0.006143718909987994,True,False,False,False,False,False,False,False
2020-05-15,0.1066503355537967,0.10977625005167115,0.11106355100192038,0.11029407826192196,0.1128126082054521,0.24724141933391813,Apple,2020,5,15,-0.00591235635886822,True,False,False,False,False,False,False,False
2020-05-18,0.11395601557540803,0.11466665537508657,0.11683331773338722,0.11442223448141235,0.11681745364953992,0.20031728363299092,Apple,2020,5,18,0.02356112284594425,True,False,False,False,False,False,False,False
2020-05-19,0.11501595707776034,0.11581532491168879,0.11836849698482292,0.11338593812642452,0.11581214661238289,0.14996258263096418,Apple,2020,5,19,-0.005778234512110569,True,False,False,False,False,False,False,False
2020-05-20,0.1159562316923118,0.11638397628990309,0.12037163543244252,0.11685358726558821,0.11917623475800392,0.1646784251495302,Apple,2020,5,20,0.01944825057558197,True,False,False,False,False,False,False,False
2020-05-21,0.11708457166432269,0.11716304325530146,0.12000068515816657,0.11549841044360203,0.11786152271864207,0.15140658747422145,Apple,2020,5,21,-0.00745553184940051,True,False,False,False,False,False,False,False
2020-05-22,0.11543765199062113,0.1162190798850022,0.11970392842201048,0.11665999305912379,0.11898840393980888,0.11996485733000313,Apple,2020,5,22,0.00643837336878339,True,False,False,False,False,False,False,False
2020-05-26,0.11984271864943406,0.11906801148922903,0.12036022774054851,0.11543008512093637,0.11779524880312288,0.1857802857509751,Apple,2020,5,26,-0.006773415929314686,True,False,False,False,False,False,False,False
2020-05-27,0.11564851683796674,0.11592337006185856,0.11841414516872252,0.11621584370832665,0.11855752844159774,0.1668468410963899,Apple,2020,5,27,0.004356892191562212,True,False,False,False,False,False,False,False
2020-05-28,0.1160075175013693,0.11861309732820276,0.11986372319014431,0.11629556816926002,0.11863486241081504,0.19788210615753954,Apple,2020,5,28,0.0004400932742043562,True,False,False,False,False,False,False,False
2020-05-29,0.11742079022875428,0.11731088081301043,0.12034310749454573,0.11611905529346202,0.11846362167316717,0.22794787672425876,Apple,2020,5,29,-0.0009740705927410165,True,False,False,False,False,False,False,False
2020-06-01,0.116565991962632,0.11799326940841272,0.12076541850683005,0.11834541473290573,0.1206234773470702,0.11844136598161242,Apple,2020,6,1,0.01229791008736214,True,False,False,False,False,False,False,False
2020-06-02,0.11827558849487656,0.11861309732820276,0.12174701991574442,0.119193816450563,0.12144658728088469,0.12875594436366158,Apple,2020,6,2,0.004629734481859993,True,False,False,False,False,False,False,False
2020-06-03,0.12050376472881176,0.1201825806853103,0.12367026968745888,0.1202073492824857,0.12242980877331329,0.15411996771763983,Apple,2020,6,3,0.005504825756953435,True,False,False,False,False,False,False,False
2020-06-04,0.12034990730163926,0.11985275316778281,0.1228028148627787,0.11861303383116971,0.12088307754496565,0.128631897242014,Apple,2020,6,4,-0.00861237453778596,True,False,False,False,False,False,False,False
2020-06-05,0.11975724230100486,0.12333858889285444,0.12420103214619214,0.12384012953591488,0.12595407760288407,0.20343652678898455,Apple,2020,6,5,0.028481192957029666,True,False,False,False,False,False,False,False
2020-06-08,0.12368931084698427,0.12439059741332344,0.12653518523829688,0.12495615035183609,0.12703673589059228,0.14081681717667247,Apple,2020,6,8,0.005912342856808417,True,False,False,False,False,False,False,False
2020-06-09,0.12476636500993767,0.1312200886650503,0.1292117606667808,0.1309519406900403,0.13285346006910614,0.2191862960447786,Apple,2020,6,9,0.03157813954762556,True,False,False,False,False,False,False,False
2020-06-10,0.1337474336335066,0.13642893737195672,0.13724718209001774,0.13599114175745491,0.13774214205434465,0.2476978645679419,Apple,2020,6,10,0.025727508211051964,True,False,False,False,False,False,False,False
2020-06-11,0.1345509460905714,0.1343192456178633,0.13119208373061236,0.12634548983515514,0.12838459352838066,0.3004040413468326,Apple,2020,6,11,-0.04801047734109187,True,False,False,False,False,False,False,False
2020-06-12,0.13193526548314705,0.1324654365716486,0.13047299856584849,0.12799674884760426,0.12998652133721544,0.29812121300622024,Apple,2020,6,12,0.008633456555776409,True,False,False,False,False,False,False,False
2020-06-15,0.12539890737922882,0.13125989842645236,0.12953704534083366,0.13038253983217957,0.13230107951222086,0.20578258303140756,Apple,2020,6,15,0.012367345642259053,True,False,False,False,False,False,False,False
2020-06-16,0.13577615346049693,0.13553616789709605,0.13646532849535148,0.1355583915449255,0.13732230932849776,0.24585702936951093,Apple,2020,6,16,0.026502104877767163,True,False,False,False,False,False,False,False
2020-06-17,0.13787895858643096,0.13678719051684973,0.14010067253263825,0.135279390685129,0.137051683639572,0.16904656990890815,Apple,2020,6,17,-0.0013914879324408158,True,False,False,False,False,False,False,False
2020-06-18,0.13574766714132563,0.1356783307416496,0.13903346989370996,0.13535911514606236,0.13712901760878926,0.14257214416503566,Apple,2020,6,18,0.0003981855197499051,True,False,False,False,False,False,False,False
2020-06-19,0.13758833900177175,0.13744682819804188,0.13671072449349925,0.13421461386120703,0.13601865734283403,0.39496528261291414,Apple,2020,6,19,-0.005714867666018364,True,False,False,False,False,False,False,False
2020-06-22,0.13570777238175358,0.13909591372409075,0.14013491302464381,0.13942462823528579,0.1410730846015391,0.2007189313521121,Apple,2020,6,22,0.026163947642226404,True,False,False,False,False,False,False,False
2020-06-23,0.14292227183473538,0.14644289716631897,0.14648107298241997,0.14378624089170733,0.14530443648909758,0.31620077990111456,Apple,2020,6,23,0.021344879716841625,True,False,False,False,False,False,False,False
2020-06-24,0.14349213734548355,0.14440144080099326,0.14434095515045464,0.14010221664627892,0.14173043198055313,0.28679619253618704,Apple,2020,6,24,-0.017652135326010066,True,False,False,False,False,False,False,False
2020-06-25,0.14104172260563247,0.1422462472184795,0.14379880241615084,0.14282395205178383,0.14437088155030708,0.2038460027245204,Apple,2020,6,25,0.013275617287704877,True,False,False,False,False,False,False,False
2020-06-26,0.143155918781052,0.1424282198244351,0.1412021156635721,0.13644097330065075,0.13817854757940484,0.30581514540084004,Apple,2020,6,26,-0.030725830156923206,True,False,False,False,False,False,False,False
2020-06-29,0.13679621759419247,0.1406369714538327,0.1402091065627637,0.14108158681686878,0.14268052515588908,0.19349408977187824,Apple,2020,6,29,0.0230465510943465,True,False,False,False,False,False,False,False
2020-06-30,0.1406883913805998,0.14280353181652017,0.14518559459134678,0.1428011711519836,0.14434877872424473,0.20791185789619393,Apple,2020,6,30,0.0083477470724731,True,False,False,False,False,False,False,False
2020-07-01,0.1435605184242269,0.143588256141211,0.14741702620743485,0.14240828316992082,0.14396760434233952,0.16352285997262833,Apple,2020,7,1,-0.0018915620484578621,True,False,False,False,False,False,False,False
2020-07-02,0.14511625752929896,0.14535677095146615,0.14726294399340978,0.14240828316992082,0.14396760434233952,0.1684973904188954,Apple,2020,7,2,0.0,True,False,False,False,False,False,False,False
2020-07-06,0.1463414648992245,0.14837630838147498,0.15081838193846786,0.1479542593416644,0.14934795755846103,0.17544342706066882,Apple,2020,7,6,0.026750379510521727,True,False,False,False,False,False,False,False
2020-07-07,0.14942443939928196,0.14999127621314,0.15216523848387298,0.14729375226133773,0.14870714841599253,0.16606281511393742,Apple,2020,7,7,-0.003103008657311279,True,False,False,False,False,False,False,False
2020-07-08,0.1501709618270889,0.15162899495901522,0.15452220695976576,0.15223614753715253,0.15350190635146654,0.17308954260183115,Apple,2020,7,8,0.023290064395555143,True,False,False,False,False,False,False,False
2020-07-09,0.15491793387961855,0.1537728044074924,0.15585194325916807,0.15316997328487703,0.15440782843734568,0.1859621412399925,Apple,2020,7,9,0.004300273650049036,True,False,False,False,False,False,False,False
2020-07-10,0.15280373770419903,0.15300513892999346,0.15592613679728795,0.15355146212867204,0.1547779427655528,0.13269173070875317,Apple,2020,7,10,0.0017493534367807317,True,False,False,False,False,False,False,False
2020-07-13,0.15720310014281158,0.16204669237282798,0.15718737469635563,0.15254362886588319,0.1538002512999732,0.2853299073846727,Apple,2020,7,13,-0.004613010229915893,True,False,False,False,False,False,False,False
2020-07-14,0.15167539773218813,0.155905247075796,0.15403712751757903,0.15614224645797953,0.1572913226871157,0.25422780139875173,Apple,2020,7,14,0.01654814673191418,True,False,False,False,False,False,False,False
2020-07-15,0.16113516868879096,0.16043739925431844,0.16000091209286177,0.157662537017496,0.15876624997309513,0.22744446219174705,Apple,2020,7,15,0.0068775426250426985,True,False,False,False,False,False,False,False
2020-07-16,0.15560177944888243,0.1562464413734972,0.1586654806556742,0.15492372028132467,0.15610921032279396,0.16328259394574773,Apple,2020,7,16,-0.012305069230420185,True,False,False,False,False,False,False,False
2020-07-17,0.1565705577735204,0.15566073114809098,0.15851709357943444,0.15447958830726266,0.15567833482458282,0.1355966011690839,Apple,2020,7,17,-0.0020202959810996513,True,False,False,False,False,False,False,False
2020-07-20,0.15527126510465117,0.1587371371866938,0.15902502323805617,0.15910312049281433,0.16016379144585552,0.13278326062375528,Apple,2020,7,20,0.02107405713780941,True,False,False,False,False,False,False,False
2020-07-21,0.16155117677236663,0.16044309132133666,0.16057732273549463,0.15601127800504688,0.15716428760159257,0.1525272267625041,Apple,2020,7,21,-0.01380173463763923,True,False,False,False,False,False,False,False
2020-07-22,0.15589810325374198,0.1575429658216712,0.16025773319922704,0.1566319228549069,0.15776642111878542,0.1308015175298605,Apple,2020,7,22,0.002809395085465294,True,False,False,False,False,False,False,False
2020-07-23,0.1565933398724914,0.1555015094563455,0.14977401209965113,0.14654783852767894,0.14798352712145935,0.2933917659507813,Apple,2020,7,23,-0.04551651153073011,True,False,False,False,False,False,False,False
2020-07-24,0.14289378551556403,0.14615857147721184,0.14323379946541204,0.14602398209268358,0.14747531765403094,0.2759806083035999,Apple,2020,7,24,-0.0024772848863299224,True,False,False,False,False,False,False,False
2020-07-27,0.14909961188433585,0.15055992759135428,0.15312971964678457,0.15102332092963155,0.152325289451326,0.17929490953667948,Apple,2020,7,27,0.02370006957643489,True,False,False,False,False,False,False,False
2020-07-28,0.15059836096015,0.14975245235245316,0.15259895718805133,0.14747596470626956,0.14888390189915546,0.15281687076984637,Apple,2020,7,28,-0.016427491777345038,True,False,False,False,False,False,False,False
2020-07-29,0.1491907924529654,0.1512991847953506,0.15366046468919436,0.15154717736462686,0.1528335334814223,0.13280012139757147,Apple,2020,7,29,0.019168489030007674,True,False,False,False,False,False,False,False
2020-07-30,0.15018805709677469,0.15372731993293498,0.15378601896532257,0.1541664247861333,0.15537452897456272,0.23486922437580135,Apple,2020,7,30,0.012100106725711157,True,False,False,False,False,False,False,False
2020-08-03,0.1821290120178442,0.18861976017030946,0.1860304609669341,0.18320016896789737,0.18354104675821747,0.4607150744501017,Apple,2020,8,3,0.02519753739947217,True,False,False,False,False,False,False,False
2020-08-04,0.18425461663366438,0.18669204102217168,0.18716043203576482,0.18485712754948036,0.1851485391565691,0.25736270098757463,Apple,2020,8,4,0.0066782595760142005,True,False,False,False,False,False,False,False
